"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"27.08.2020 09:00 - 27.08.2020 10:00","132","170","149","759","602","601","767","864","820"
"27.08.2020 10:00 - 27.08.2020 11:00","194","237","219","668","539","363","787","869","782"
"27.08.2020 11:00 - 27.08.2020 12:00","248","294","315","576","458","226","777","825","673"
"27.08.2020 12:00 - 27.08.2020 13:00","308","330","398","475","357","181","780","761","483"
"27.08.2020 13:00 - 27.08.2020 14:00","328","345","355","393","241","133","743","696","384"
"27.08.2020 14:00 - 27.08.2020 15:00","311","314","320","397","204","89","767","687","341"
"27.08.2020 15:00 - 27.08.2020 16:00","292","292","334","376","153","82","796","696","527"
"27.08.2020 16:00 - 27.08.2020 17:00","236","244","313","252","127","102","750","661","374"
"27.08.2020 17:00 - 27.08.2020 18:00","169","169","244","162","91","50","690","574","227"
"27.08.2020 18:00 - 27.08.2020 19:00","87","85","112","121","54","30","545","399","129"
"27.08.2020 19:00 - 27.08.2020 20:00","24","24","35","90","24","10","385","204","85"
"27.08.2020 20:00 - 27.08.2020 21:00","1","1","4","121","15","0","281","119","31"
"27.08.2020 21:00 - 27.08.2020 22:00","0","0","0","112","10","0","229","88","13"
"27.08.2020 22:00 - 27.08.2020 23:00","0","0","0","92","7","9","210","79","20"
"27.08.2020 23:00 - 28.08.2020 00:00","0","0","0","75","4","6","192","70","10"
"28.08.2020 00:00 - 28.08.2020 01:00","0","N/A","0","14","N/A","2","19","N/A","7"
"28.08.2020 01:00 - 28.08.2020 02:00","0","N/A","0","17","N/A","0","24","N/A","15"
"28.08.2020 02:00 - 28.08.2020 03:00","0","N/A","0","25","N/A","52","32","N/A","21"
"28.08.2020 03:00 - 28.08.2020 04:00","0","N/A","0","82","N/A","61","56","N/A","61"
"28.08.2020 04:00 - 28.08.2020 05:00","0","N/A","0","173","N/A","189","107","N/A","111"
"28.08.2020 05:00 - 28.08.2020 06:00","0","N/A","0","266","N/A","343","189","N/A","192"
"28.08.2020 06:00 - 28.08.2020 07:00","5","N/A","5","336","N/A","430","264","N/A","247"
"28.08.2020 07:00 - 28.08.2020 08:00","34","N/A","28","441","N/A","415","264","N/A","225"
"28.08.2020 08:00 - 28.08.2020 09:00","75","69","69","524","372","368","304","249","249"
"28.08.2020 09:00 - 28.08.2020 10:00","118","110","130","565","378","354","394","317","233"
"28.08.2020 10:00 - 28.08.2020 11:00","151","165","169","653","424","476","470","382","245"
"28.08.2020 11:00 - 28.08.2020 12:00","148","184","181","671","485","543","561","452","284"
"28.08.2020 12:00 - 28.08.2020 13:00","143","189","211","686","508","595","702","569","425"
"28.08.2020 13:00 - 28.08.2020 14:00","125","191","168","701","506","590","812","644","512"
"28.08.2020 14:00 - 28.08.2020 15:00","105","152","132","686","585","693","929","724","632"
"28.08.2020 15:00 - 28.08.2020 16:00","106","133","129","674","642","824","1013","768","630"
"28.08.2020 16:00 - 28.08.2020 17:00","90","103","108","719","655","849","1015","757","717"
"28.08.2020 17:00 - 28.08.2020 18:00","60","64","81","613","590","866","951","782","736"
"28.08.2020 18:00 - 28.08.2020 19:00","29","29","60","552","604","897","910","790","772"
"28.08.2020 19:00 - 28.08.2020 20:00","8","9","21","558","691","792","792","691","695"
"28.08.2020 20:00 - 28.08.2020 21:00","0","0","4","509","685","746","694","611","690"
"28.08.2020 21:00 - 28.08.2020 22:00","0","0","0","537","649","852","628","580","679"
"28.08.2020 22:00 - 28.08.2020 23:00","0","0","0","607","678","933","570","574","649"
"28.08.2020 23:00 - 29.08.2020 00:00","0","0","0","541","598","855","474","538","599"
"29.08.2020 00:00 - 29.08.2020 01:00","0","N/A","0","610","N/A","732","548","N/A","585"
"29.08.2020 01:00 - 29.08.2020 02:00","0","N/A","0","492","N/A","625","496","N/A","497"
"29.08.2020 02:00 - 29.08.2020 03:00","0","N/A","0","482","N/A","534","471","N/A","416"
"29.08.2020 03:00 - 29.08.2020 04:00","0","N/A","0","468","N/A","368","429","N/A","406"
"29.08.2020 04:00 - 29.08.2020 05:00","0","N/A","0","411","N/A","205","388","N/A","410"
"29.08.2020 05:00 - 29.08.2020 06:00","0","N/A","0","307","N/A","170","348","N/A","389"
"29.08.2020 06:00 - 29.08.2020 07:00","4","N/A","4","252","N/A","190","319","N/A","401"
"29.08.2020 07:00 - 29.08.2020 08:00","34","N/A","35","199","N/A","108","269","N/A","324"
"29.08.2020 08:00 - 29.08.2020 09:00","82","78","78","105","106","101","234","298","298"
"29.08.2020 09:00 - 29.08.2020 10:00","132","122","129","55","80","66","239","289","287"
"29.08.2020 10:00 - 29.08.2020 11:00","189","178","225","42","44","65","235","275","269"
"29.08.2020 11:00 - 29.08.2020 12:00","254","233","260","37","30","77","226","274","309"
"29.08.2020 12:00 - 29.08.2020 13:00","268","246","330","24","31","52","210","287","336"
"29.08.2020 13:00 - 29.08.2020 14:00","259","273","362","16","47","3","217","316","345"
"29.08.2020 14:00 - 29.08.2020 15:00","225","246","280","14","45","0","239","338","322"
"29.08.2020 15:00 - 29.08.2020 16:00","185","200","279","22","20","2","247","361","285"
"29.08.2020 16:00 - 29.08.2020 17:00","156","158","243","22","30","3","238","385","264"
"29.08.2020 17:00 - 29.08.2020 18:00","111","111","170","23","43","19","240","400","267"
"29.08.2020 18:00 - 29.08.2020 19:00","55","57","96","42","98","16","223","337","246"
"29.08.2020 19:00 - 29.08.2020 20:00","15","16","37","102","69","7","197","273","158"
"29.08.2020 20:00 - 29.08.2020 21:00","1","1","6","96","93","10","192","253","128"
"29.08.2020 21:00 - 29.08.2020 22:00","0","0","0","90","109","33","203","258","108"
"29.08.2020 22:00 - 29.08.2020 23:00","0","0","0","117","190","42","225","281","128"
"29.08.2020 23:00 - 30.08.2020 00:00","0","0","0","158","211","5","252","302","143"
"30.08.2020 00:00 - 30.08.2020 01:00","0","N/A","0","211","N/A","41","145","N/A","152"
"30.08.2020 01:00 - 30.08.2020 02:00","0","N/A","0","245","N/A","93","127","N/A","102"
"30.08.2020 02:00 - 30.08.2020 03:00","0","N/A","0","220","N/A","92","135","N/A","116"
"30.08.2020 03:00 - 30.08.2020 04:00","0","N/A","0","249","N/A","156","147","N/A","101"
"30.08.2020 04:00 - 30.08.2020 05:00","0","N/A","0","250","N/A","156","144","N/A","93"
"30.08.2020 05:00 - 30.08.2020 06:00","0","N/A","0","224","N/A","146","126","N/A","80"
"30.08.2020 06:00 - 30.08.2020 07:00","8","N/A","8","185","N/A","150","108","N/A","65"
"30.08.2020 07:00 - 30.08.2020 08:00","66","N/A","49","176","N/A","164","88","N/A","38"
"30.08.2020 08:00 - 30.08.2020 09:00","163","121","121","212","102","102","81","35","35"
"30.08.2020 09:00 - 30.08.2020 10:00","278","234","263","250","104","130","92","50","29"
"30.08.2020 10:00 - 30.08.2020 11:00","371","337","362","283","90","173","119","71","39"
"30.08.2020 11:00 - 30.08.2020 12:00","420","393","387","326","89","256","164","94","46"
"30.08.2020 12:00 - 30.08.2020 13:00","446","431","407","384","173","353","227","147","123"
"30.08.2020 13:00 - 30.08.2020 14:00","433","445","412","476","282","399","322","237","238"
"30.08.2020 14:00 - 30.08.2020 15:00","378","399","358","524","388","448","423","350","401"
"30.08.2020 15:00 - 30.08.2020 16:00","326","330","336","532","428","399","518","460","502"
"30.08.2020 16:00 - 30.08.2020 17:00","258","255","338","531","448","456","547","497","572"
"30.08.2020 17:00 - 30.08.2020 18:00","176","173","269","452","427","526","519","501","618"
"30.08.2020 18:00 - 30.08.2020 19:00","84","81","133","421","428","484","444","437","625"
"30.08.2020 19:00 - 30.08.2020 20:00","20","19","51","420","394","405","336","340","507"
"30.08.2020 20:00 - 30.08.2020 21:00","1","1","9","483","467","396","274","289","316"
"30.08.2020 21:00 - 30.08.2020 22:00","0","0","1","513","517","352","239","258","268"
"30.08.2020 22:00 - 30.08.2020 23:00","0","0","0","509","520","229","206","228","200"
"30.08.2020 23:00 - 31.08.2020 00:00","0","0","0","391","466","172","165","179","155"
"31.08.2020 00:00 - 31.08.2020 01:00","0","N/A","0","303","N/A","205","217","N/A","127"
"31.08.2020 01:00 - 31.08.2020 02:00","0","N/A","0","253","N/A","177","191","N/A","117"
"31.08.2020 02:00 - 31.08.2020 03:00","0","N/A","0","243","N/A","217","185","N/A","102"
"31.08.2020 03:00 - 31.08.2020 04:00","0","N/A","0","213","N/A","201","182","N/A","104"
"31.08.2020 04:00 - 31.08.2020 05:00","0","N/A","0","162","N/A","174","167","N/A","97"
"31.08.2020 05:00 - 31.08.2020 06:00","0","N/A","0","138","N/A","294","164","N/A","142"
"31.08.2020 06:00 - 31.08.2020 07:00","8","N/A","8","106","N/A","271","190","N/A","193"
"31.08.2020 07:00 - 31.08.2020 08:00","67","N/A","57","124","N/A","303","195","N/A","192"
"31.08.2020 08:00 - 31.08.2020 09:00","162","128","128","165","286","285","203","196","196"
"31.08.2020 09:00 - 31.08.2020 10:00","274","256","251","158","256","202","235","234","178"
"31.08.2020 10:00 - 31.08.2020 11:00","375","358","394","155","241","171","259","264","163"
"31.08.2020 11:00 - 31.08.2020 12:00","446","420","512","140","201","120","268","259","130"
"31.08.2020 12:00 - 31.08.2020 13:00","485","449","554","113","149","89","284","236","119"
"31.08.2020 13:00 - 31.08.2020 14:00","490","464","558","114","107","122","285","213","98"
"31.08.2020 14:00 - 31.08.2020 15:00","451","440","526","121","100","120","281","214","109"
"31.08.2020 15:00 - 31.08.2020 16:00","390","383","489","129","106","158","254","221","72"
"31.08.2020 16:00 - 31.08.2020 17:00","301","302","397","124","114","82","204","203","84"
"31.08.2020 17:00 - 31.08.2020 18:00","195","198","298","92","105","89","197","213","75"
"31.08.2020 18:00 - 31.08.2020 19:00","91","91","142","116","118","101","188","207","71"
"31.08.2020 19:00 - 31.08.2020 20:00","21","21","49","166","174","105","161","172","55"
"31.08.2020 20:00 - 31.08.2020 21:00","1","1","8","162","172","71","149","165","70"
"31.08.2020 21:00 - 31.08.2020 22:00","0","0","1","163","178","75","149","170","80"
"31.08.2020 22:00 - 31.08.2020 23:00","0","0","0","202","223","99","151","167","67"
"31.08.2020 23:00 - 01.09.2020 00:00","0","0","0","192","207","98","148","165","60"
"01.09.2020 00:00 - 01.09.2020 01:00","0","N/A","0","117","N/A","146","86","N/A","40"
"01.09.2020 01:00 - 01.09.2020 02:00","0","N/A","0","105","N/A","142","76","N/A","38"
"01.09.2020 02:00 - 01.09.2020 03:00","0","N/A","0","76","N/A","112","73","N/A","31"
"01.09.2020 03:00 - 01.09.2020 04:00","0","N/A","0","68","N/A","57","68","N/A","38"
"01.09.2020 04:00 - 01.09.2020 05:00","0","N/A","0","74","N/A","29","62","N/A","35"
"01.09.2020 05:00 - 01.09.2020 06:00","0","N/A","0","76","N/A","32","63","N/A","46"
"01.09.2020 06:00 - 01.09.2020 07:00","8","N/A","8","67","N/A","36","70","N/A","50"
"01.09.2020 07:00 - 01.09.2020 08:00","70","N/A","61","67","N/A","64","68","N/A","48"
"01.09.2020 08:00 - 01.09.2020 09:00","171","138","138","78","67","66","59","31","31"
"01.09.2020 09:00 - 01.09.2020 10:00","286","258","290","78","48","63","61","48","29"
"01.09.2020 10:00 - 01.09.2020 11:00","389","365","445","70","52","41","78","83","43"
"01.09.2020 11:00 - 01.09.2020 12:00","459","433","530","62","49","42","106","118","95"
"01.09.2020 12:00 - 01.09.2020 13:00","497","481","578","48","63","66","146","174","187"
"01.09.2020 13:00 - 01.09.2020 14:00","498","496","566","48","109","102","189","232","255"
"01.09.2020 14:00 - 01.09.2020 15:00","455","464","508","69","106","138","221","279","317"
"01.09.2020 15:00 - 01.09.2020 16:00","394","405","477","91","89","113","233","306","304"
"01.09.2020 16:00 - 01.09.2020 17:00","306","317","394","92","106","110","219","283","256"
"01.09.2020 17:00 - 01.09.2020 18:00","198","208","265","86","90","132","225","280","233"
"01.09.2020 18:00 - 01.09.2020 19:00","92","95","145","133","85","108","211","254","171"
"01.09.2020 19:00 - 01.09.2020 20:00","20","21","51","157","128","141","168","206","119"
"01.09.2020 20:00 - 01.09.2020 21:00","1","1","9","142","133","141","162","211","137"
"01.09.2020 21:00 - 01.09.2020 22:00","0","0","1","120","105","136","173","240","236"
"01.09.2020 22:00 - 01.09.2020 23:00","0","0","0","123","80","144","178","252","287"
"01.09.2020 23:00 - 02.09.2020 00:00","0","0","0","114","70","156","169","248","283"
"02.09.2020 00:00 - 02.09.2020 01:00","0","N/A","0","78","N/A","89","188","N/A","269"
"02.09.2020 01:00 - 02.09.2020 02:00","0","N/A","0","91","N/A","110","172","N/A","246"
"02.09.2020 02:00 - 02.09.2020 03:00","0","N/A","0","107","N/A","152","172","N/A","233"
"02.09.2020 03:00 - 02.09.2020 04:00","0","N/A","0","107","N/A","135","168","N/A","186"
"02.09.2020 04:00 - 02.09.2020 05:00","0","N/A","0","99","N/A","67","151","N/A","142"
"02.09.2020 05:00 - 02.09.2020 06:00","0","N/A","0","92","N/A","78","137","N/A","123"
"02.09.2020 06:00 - 02.09.2020 07:00","4","N/A","4","104","N/A","80","130","N/A","138"
"02.09.2020 07:00 - 02.09.2020 08:00","49","N/A","56","143","N/A","95","112","N/A","138"
"02.09.2020 08:00 - 02.09.2020 09:00","138","130","130","154","92","89","102","137","137"
"02.09.2020 09:00 - 02.09.2020 10:00","260","249","276","137","98","97","112","156","112"
"02.09.2020 10:00 - 02.09.2020 11:00","363","351","374","117","93","90","137","193","110"
"02.09.2020 11:00 - 02.09.2020 12:00","435","425","511","90","76","94","155","214","132"
"02.09.2020 12:00 - 02.09.2020 13:00","477","474","614","64","60","89","164","216","144"
"02.09.2020 13:00 - 02.09.2020 14:00","473","485","577","51","43","66","162","206","137"
"02.09.2020 14:00 - 02.09.2020 15:00","433","450","494","28","23","77","156","212","156"
"02.09.2020 15:00 - 02.09.2020 16:00","377","387","487","26","16","46","145","207","141"
"02.09.2020 16:00 - 02.09.2020 17:00","293","298","362","51","23","37","130","181","117"
"02.09.2020 17:00 - 02.09.2020 18:00","186","189","274","65","25","32","137","186","125"
"02.09.2020 18:00 - 02.09.2020 19:00","82","83","142","79","31","4","132","163","70"
"02.09.2020 19:00 - 02.09.2020 20:00","17","17","41","104","59","32","104","116","54"
"02.09.2020 20:00 - 02.09.2020 21:00","1","1","7","87","62","33","88","96","66"
"02.09.2020 21:00 - 02.09.2020 22:00","0","0","0","87","63","23","77","97","114"
"02.09.2020 22:00 - 02.09.2020 23:00","0","0","0","93","87","23","76","104","196"
"02.09.2020 23:00 - 03.09.2020 00:00","0","0","0","67","62","13","78","103","218"
"03.09.2020 00:00 - 03.09.2020 01:00","0","N/A","0","11","N/A","8","86","N/A","193"
"03.09.2020 01:00 - 03.09.2020 02:00","0","N/A","0","9","N/A","38","90","N/A","152"
"03.09.2020 02:00 - 03.09.2020 03:00","0","N/A","0","29","N/A","55","101","N/A","162"
"03.09.2020 03:00 - 03.09.2020 04:00","0","N/A","0","59","N/A","113","116","N/A","164"
"03.09.2020 04:00 - 03.09.2020 05:00","0","N/A","0","107","N/A","116","129","N/A","203"
"03.09.2020 05:00 - 03.09.2020 06:00","0","N/A","0","158","N/A","186","155","N/A","232"
"03.09.2020 06:00 - 03.09.2020 07:00","5","N/A","5","208","N/A","288","186","N/A","284"
"03.09.2020 07:00 - 03.09.2020 08:00","58","N/A","53","317","N/A","353","194","N/A","360"
"03.09.2020 08:00 - 03.09.2020 09:00","146","122","122","422","417","442","217","375","375"
"03.09.2020 09:00 - 03.09.2020 10:00","242","204","261","505","479","527","275","422","281"
"03.09.2020 10:00 - 03.09.2020 11:00","301","245","272","559","546","587","371","496","285"
"03.09.2020 11:00 - 03.09.2020 12:00","313","255","288","582","559","639","485","583","451"
"03.09.2020 12:00 - 03.09.2020 13:00","296","255","202","619","604","690","630","737","649"
"03.09.2020 13:00 - 03.09.2020 14:00","228","198","139","626","633","748","791","918","861"
"03.09.2020 14:00 - 03.09.2020 15:00","128","117","100","668","683","784","977","1119","1023"
"03.09.2020 15:00 - 03.09.2020 16:00","97","93","121","715","693","911","1132","1319","1124"
"03.09.2020 16:00 - 03.09.2020 17:00","66","75","88","767","738","946","1206","1363","1440"
"03.09.2020 17:00 - 03.09.2020 18:00","39","45","56","839","786","940","1272","1413","1507"
"03.09.2020 18:00 - 03.09.2020 19:00","23","26","28","857","848","961","1414","1485","1595"
"03.09.2020 19:00 - 03.09.2020 20:00","7","7","8","821","827","932","1424","1355","1562"
"03.09.2020 20:00 - 03.09.2020 21:00","0","0","1","884","920","1077","1285","1248","1250"
"03.09.2020 21:00 - 03.09.2020 22:00","0","0","0","935","938","1023","1132","1156","1253"
"03.09.2020 22:00 - 03.09.2020 23:00","0","0","0","980","972","964","1048","1092","924"
"03.09.2020 23:00 - 04.09.2020 00:00","0","0","0","938","938","809","1012","1059","817"
"04.09.2020 00:00 - 04.09.2020 01:00","0","N/A","0","873","N/A","774","1022","N/A","756"
"04.09.2020 01:00 - 04.09.2020 02:00","0","N/A","0","835","N/A","622","1021","N/A","1006"
"04.09.2020 02:00 - 04.09.2020 03:00","0","N/A","0","882","N/A","857","1037","N/A","854"
"04.09.2020 03:00 - 04.09.2020 04:00","0","N/A","0","869","N/A","849","1070","N/A","922"
"04.09.2020 04:00 - 04.09.2020 05:00","0","N/A","0","806","N/A","745","1077","N/A","984"
"04.09.2020 05:00 - 04.09.2020 06:00","0","N/A","0","731","N/A","617","1005","N/A","1150"
"04.09.2020 06:00 - 04.09.2020 07:00","4","N/A","4","730","N/A","680","892","N/A","1017"
"04.09.2020 07:00 - 04.09.2020 08:00","47","N/A","43","786","N/A","771","793","N/A","962"
"04.09.2020 08:00 - 04.09.2020 09:00","104","99","99","812","867","849","790","1053","1053"
"04.09.2020 09:00 - 04.09.2020 10:00","181","204","230","860","832","829","941","1217","1229"
"04.09.2020 10:00 - 04.09.2020 11:00","271","285","313","783","779","760","1079","1408","1577"
"04.09.2020 11:00 - 04.09.2020 12:00","316","334","345","651","690","623","1182","1516","1838"
"04.09.2020 12:00 - 04.09.2020 13:00","327","378","439","636","686","607","1315","1650","1901"
"04.09.2020 13:00 - 04.09.2020 14:00","332","385","407","625","665","642","1371","1669","1743"
"04.09.2020 14:00 - 04.09.2020 15:00","302","329","335","671","663","681","1456","1731","1733"
"04.09.2020 15:00 - 04.09.2020 16:00","271","285","300","624","681","746","1508","1762","1671"
"04.09.2020 16:00 - 04.09.2020 17:00","215","225","203","638","698","742","1459","1653","1730"
"04.09.2020 17:00 - 04.09.2020 18:00","137","140","124","705","709","772","1369","1560","1760"
"04.09.2020 18:00 - 04.09.2020 19:00","63","69","84","776","745","724","1268","1464","1605"
"04.09.2020 19:00 - 04.09.2020 20:00","14","16","25","808","777","1007","1059","1176","1265"
"04.09.2020 20:00 - 04.09.2020 21:00","0","1","2","857","807","1030","911","981","1098"
"04.09.2020 21:00 - 04.09.2020 22:00","0","0","0","853","789","990","837","893","1122"
"04.09.2020 22:00 - 04.09.2020 23:00","0","0","0","860","814","1005","814","872","1121"
"04.09.2020 23:00 - 05.09.2020 00:00","0","0","0","826","796","922","812","876","1070"
"05.09.2020 00:00 - 05.09.2020 01:00","0","N/A","0","783","N/A","998","1011","N/A","1035"
"05.09.2020 01:00 - 05.09.2020 02:00","0","N/A","0","765","N/A","913","987","N/A","1024"
"05.09.2020 02:00 - 05.09.2020 03:00","0","N/A","0","835","N/A","998","1000","N/A","1039"
"05.09.2020 03:00 - 05.09.2020 04:00","0","N/A","0","898","N/A","972","1027","N/A","999"
"05.09.2020 04:00 - 05.09.2020 05:00","0","N/A","0","872","N/A","916","983","N/A","974"
"05.09.2020 05:00 - 05.09.2020 06:00","0","N/A","0","835","N/A","871","933","N/A","1028"
"05.09.2020 06:00 - 05.09.2020 07:00","2","N/A","2","864","N/A","858","946","N/A","1121"
