"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"12.01.2021 20:00 - 12.01.2021 21:00","0","0","0","889","886","1023","2052","2060","1697"
"12.01.2021 21:00 - 12.01.2021 22:00","0","0","0","802","877","1044","2068","2100","1909"
"12.01.2021 22:00 - 12.01.2021 23:00","0","0","0","831","863","1029","2220","2300","1282"
"12.01.2021 23:00 - 13.01.2021 00:00","0","0","0","877","786","742","2231","2352","1319"
"13.01.2021 00:00 - 13.01.2021 01:00","0","N/A","0","918","N/A","881","2115","N/A","1542"
"13.01.2021 01:00 - 13.01.2021 02:00","0","N/A","0","834","N/A","835","2182","N/A","1309"
"13.01.2021 02:00 - 13.01.2021 03:00","0","N/A","0","804","N/A","964","2092","N/A","1214"
"13.01.2021 03:00 - 13.01.2021 04:00","0","N/A","0","733","N/A","973","1943","N/A","1340"
"13.01.2021 04:00 - 13.01.2021 05:00","0","N/A","0","658","N/A","1062","1853","N/A","1087"
"13.01.2021 05:00 - 13.01.2021 06:00","0","N/A","0","609","N/A","607","1696","N/A","1109"
"13.01.2021 06:00 - 13.01.2021 07:00","0","N/A","0","573","N/A","799","1723","N/A","1069"
"13.01.2021 07:00 - 13.01.2021 08:00","0","N/A","0","662","N/A","701","1731","N/A","1145"
"13.01.2021 08:00 - 13.01.2021 09:00","1","0","0","821","767","761","1623","1351","1351"
"13.01.2021 09:00 - 13.01.2021 10:00","17","10","11","910","852","778","1604","1772","1698"
"13.01.2021 10:00 - 13.01.2021 11:00","58","40","20","983","925","823","1614","1760","1809"
"13.01.2021 11:00 - 13.01.2021 12:00","91","78","55","976","1042","916","1721","1745","1883"
"13.01.2021 12:00 - 13.01.2021 13:00","105","109","81","987","1078","908","1774","1650","1894"
"13.01.2021 13:00 - 13.01.2021 14:00","97","99","60","974","1072","945","1929","1645","1876"
"13.01.2021 14:00 - 13.01.2021 15:00","56","63","36","948","1075","1091","2075","1701","1803"
"13.01.2021 15:00 - 13.01.2021 16:00","17","20","15","930","1079","1092","2158","1750","1669"
"13.01.2021 16:00 - 13.01.2021 17:00","0","0","0","955","1084","1105","2379","1932","1236"
"13.01.2021 17:00 - 13.01.2021 18:00","0","0","0","940","1066","845","2298","1961","1254"
"13.01.2021 18:00 - 13.01.2021 19:00","0","0","0","955","1032","917","2112","1875","1252"
"13.01.2021 19:00 - 13.01.2021 20:00","0","0","0","997","982","959","2075","1878","1240"
"13.01.2021 20:00 - 13.01.2021 21:00","0","0","0","1017","964","755","1889","1875","1224"
"13.01.2021 21:00 - 13.01.2021 22:00","0","0","0","992","969","602","1767","1782","1270"
"13.01.2021 22:00 - 13.01.2021 23:00","0","0","0","985","993","604","1750","1868","1168"
"13.01.2021 23:00 - 14.01.2021 00:00","0","0","0","946","983","879","1697","1846","1331"
"14.01.2021 00:00 - 14.01.2021 01:00","0","N/A","0","1014","N/A","801","1800","N/A","1174"
"14.01.2021 01:00 - 14.01.2021 02:00","0","N/A","0","981","N/A","842","1744","N/A","1055"
"14.01.2021 02:00 - 14.01.2021 03:00","0","N/A","0","961","N/A","800","1589","N/A","1089"
"14.01.2021 03:00 - 14.01.2021 04:00","0","N/A","0","911","N/A","767","1443","N/A","971"
"14.01.2021 04:00 - 14.01.2021 05:00","0","N/A","0","908","N/A","801","1302","N/A","793"
"14.01.2021 05:00 - 14.01.2021 06:00","0","N/A","0","837","N/A","559","1131","N/A","801"
"14.01.2021 06:00 - 14.01.2021 07:00","0","N/A","0","783","N/A","623","1081","N/A","1015"
"14.01.2021 07:00 - 14.01.2021 08:00","0","N/A","0","781","N/A","625","956","N/A","853"
"14.01.2021 08:00 - 14.01.2021 09:00","1","1","1","727","616","607","779","910","910"
"14.01.2021 09:00 - 14.01.2021 10:00","22","22","23","648","510","509","699","797","751"
"14.01.2021 10:00 - 14.01.2021 11:00","60","58","18","608","482","458","638","708","593"
"14.01.2021 11:00 - 14.01.2021 12:00","91","87","25","510","460","333","602","659","438"
"14.01.2021 12:00 - 14.01.2021 13:00","99","94","17","417","423","206","529","572","340"
"14.01.2021 13:00 - 14.01.2021 14:00","83","83","22","355","349","144","487","518","302"
"14.01.2021 14:00 - 14.01.2021 15:00","51","53","19","292","273","195","416","485","327"
"14.01.2021 15:00 - 14.01.2021 16:00","17","18","16","253","233","230","364","449","288"
"14.01.2021 16:00 - 14.01.2021 17:00","0","0","0","245","222","236","353","454","298"
"14.01.2021 17:00 - 14.01.2021 18:00","0","0","0","216","219","267","326","432","291"
"14.01.2021 18:00 - 14.01.2021 19:00","0","0","0","186","216","278","282","354","267"
"14.01.2021 19:00 - 14.01.2021 20:00","0","0","0","181","221","274","260","297","259"
"14.01.2021 20:00 - 14.01.2021 21:00","0","0","0","165","188","231","223","247","211"
"14.01.2021 21:00 - 14.01.2021 22:00","0","0","0","137","153","168","205","217","142"
"14.01.2021 22:00 - 14.01.2021 23:00","0","0","0","125","139","252","193","216","136"
"14.01.2021 23:00 - 15.01.2021 00:00","0","0","0","140","164","231","158","197","144"
"15.01.2021 00:00 - 15.01.2021 01:00","0","N/A","0","247","N/A","309","N/A","N/A","193"
"15.01.2021 01:00 - 15.01.2021 02:00","0","N/A","0","304","N/A","378","N/A","N/A","207"
"15.01.2021 02:00 - 15.01.2021 03:00","0","N/A","0","330","N/A","332","N/A","N/A","168"
"15.01.2021 03:00 - 15.01.2021 04:00","0","N/A","0","332","N/A","356","N/A","N/A","163"
"15.01.2021 04:00 - 15.01.2021 05:00","0","N/A","0","343","N/A","403","N/A","N/A","173"
"15.01.2021 05:00 - 15.01.2021 06:00","0","N/A","0","274","N/A","326","N/A","N/A","175"
"15.01.2021 06:00 - 15.01.2021 07:00","0","N/A","0","213","N/A","268","N/A","N/A","171"
"15.01.2021 07:00 - 15.01.2021 08:00","0","N/A","0","186","N/A","306","N/A","N/A","151"
"15.01.2021 08:00 - 15.01.2021 09:00","1","1","1","154","259","256","N/A","116","116"
"15.01.2021 09:00 - 15.01.2021 10:00","21","15","16","121","213","206","N/A","104","104"
"15.01.2021 10:00 - 15.01.2021 11:00","59","46","29","128","215","176","N/A","106","111"
"15.01.2021 11:00 - 15.01.2021 12:00","98","83","44","122","173","72","N/A","113","114"
"15.01.2021 12:00 - 15.01.2021 13:00","120","106","56","123","154","103","N/A","125","119"
"15.01.2021 13:00 - 15.01.2021 14:00","113","96","42","125","157","116","N/A","122","102"
"15.01.2021 14:00 - 15.01.2021 15:00","76","66","29","131","149","98","N/A","122","109"
"15.01.2021 15:00 - 15.01.2021 16:00","26","25","12","164","152","126","N/A","116","131"
"15.01.2021 16:00 - 15.01.2021 17:00","0","0","0","149","151","164","N/A","117","145"
"15.01.2021 17:00 - 15.01.2021 18:00","0","0","0","157","156","152","N/A","126","147"
"15.01.2021 18:00 - 15.01.2021 19:00","0","0","0","177","180","215","N/A","138","176"
"15.01.2021 19:00 - 15.01.2021 20:00","0","0","0","158","171","146","N/A","129","172"
"15.01.2021 20:00 - 15.01.2021 21:00","0","0","0","118","165","203","N/A","117","168"
"15.01.2021 21:00 - 15.01.2021 22:00","0","0","0","86","130","124","N/A","91","157"
"15.01.2021 22:00 - 15.01.2021 23:00","0","0","0","63","79","73","N/A","84","137"
"15.01.2021 23:00 - 16.01.2021 00:00","0","0","0","54","68","33","N/A","75","107"
"16.01.2021 00:00 - 16.01.2021 01:00","0","N/A","0","62","N/A","39","88","N/A","79"
"16.01.2021 01:00 - 16.01.2021 02:00","0","N/A","0","51","N/A","109","79","N/A","60"
"16.01.2021 02:00 - 16.01.2021 03:00","0","N/A","0","49","N/A","118","77","N/A","41"
"16.01.2021 03:00 - 16.01.2021 04:00","0","N/A","0","52","N/A","113","83","N/A","39"
"16.01.2021 04:00 - 16.01.2021 05:00","0","N/A","0","52","N/A","80","79","N/A","32"
"16.01.2021 05:00 - 16.01.2021 06:00","0","N/A","0","57","N/A","60","60","N/A","29"
"16.01.2021 06:00 - 16.01.2021 07:00","0","N/A","0","63","N/A","58","56","N/A","43"
"16.01.2021 07:00 - 16.01.2021 08:00","0","N/A","0","74","N/A","50","62","N/A","52"
"16.01.2021 08:00 - 16.01.2021 09:00","2","2","2","86","39","37","72","54","54"
"16.01.2021 09:00 - 16.01.2021 10:00","33","33","33","105","54","33","87","70","96"
"16.01.2021 10:00 - 16.01.2021 11:00","85","86","62","122","76","43","96","88","151"
"16.01.2021 11:00 - 16.01.2021 12:00","127","131","117","123","104","40","86","100","109"
"16.01.2021 12:00 - 16.01.2021 13:00","143","148","124","138","144","33","84","121","84"
"16.01.2021 13:00 - 16.01.2021 14:00","129","131","100","145","166","60","76","132","63"
"16.01.2021 14:00 - 16.01.2021 15:00","85","86","60","175","206","120","86","159","97"
"16.01.2021 15:00 - 16.01.2021 16:00","31","30","17","221","261","140","100","197","114"
"16.01.2021 16:00 - 16.01.2021 17:00","1","1","0","264","298","106","127","239","166"
"16.01.2021 17:00 - 16.01.2021 18:00","0","0","0","303","349","258","172","302","258"
"16.01.2021 18:00 - 16.01.2021 19:00","0","0","0","351","375","354","210","349","326"
"16.01.2021 19:00 - 16.01.2021 20:00","0","0","0","375","384","380","245","351","410"
"16.01.2021 20:00 - 16.01.2021 21:00","0","0","0","397","420","400","282","394","416"
"16.01.2021 21:00 - 16.01.2021 22:00","0","0","0","406","455","475","316","423","430"
"16.01.2021 22:00 - 16.01.2021 23:00","0","0","0","414","447","486","375","486","471"
"16.01.2021 23:00 - 17.01.2021 00:00","0","0","0","421","499","428","442","567","434"
"17.01.2021 00:00 - 17.01.2021 01:00","0","N/A","0","537","N/A","476","551","N/A","438"
"17.01.2021 01:00 - 17.01.2021 02:00","0","N/A","0","547","N/A","643","556","N/A","434"
"17.01.2021 02:00 - 17.01.2021 03:00","0","N/A","0","528","N/A","668","552","N/A","452"
"17.01.2021 03:00 - 17.01.2021 04:00","0","N/A","0","508","N/A","665","519","N/A","460"
"17.01.2021 04:00 - 17.01.2021 05:00","0","N/A","0","539","N/A","679","497","N/A","520"
"17.01.2021 05:00 - 17.01.2021 06:00","0","N/A","0","566","N/A","671","483","N/A","474"
"17.01.2021 06:00 - 17.01.2021 07:00","0","N/A","0","577","N/A","701","534","N/A","480"
"17.01.2021 07:00 - 17.01.2021 08:00","0","N/A","0","595","N/A","714","540","N/A","402"
"17.01.2021 08:00 - 17.01.2021 09:00","1","1","1","603","757","756","519","430","430"
"17.01.2021 09:00 - 17.01.2021 10:00","22","20","25","594","754","732","515","447","412"
"17.01.2021 10:00 - 17.01.2021 11:00","58","54","46","619","748","722","487","460","366"
"17.01.2021 11:00 - 17.01.2021 12:00","85","85","80","603","720","667","465","467","312"
"17.01.2021 12:00 - 17.01.2021 13:00","94","96","84","579","707","660","442","461","229"
"17.01.2021 13:00 - 17.01.2021 14:00","84","88","77","563","668","677","419","444","204"
"17.01.2021 14:00 - 17.01.2021 15:00","56","61","52","511","610","586","390","437","186"
"17.01.2021 15:00 - 17.01.2021 16:00","19","21","15","474","603","457","373","434","198"
"17.01.2021 16:00 - 17.01.2021 17:00","1","1","1","447","560","433","393","442","207"
"17.01.2021 17:00 - 17.01.2021 18:00","0","0","0","369","491","348","452","481","268"
"17.01.2021 18:00 - 17.01.2021 19:00","0","0","0","311","418","408","496","496","313"
"17.01.2021 19:00 - 17.01.2021 20:00","0","0","0","282","337","365","546","479","336"
"17.01.2021 20:00 - 17.01.2021 21:00","0","0","0","224","220","374","554","501","384"
"17.01.2021 21:00 - 17.01.2021 22:00","0","0","0","177","159","305","536","471","388"
"17.01.2021 22:00 - 17.01.2021 23:00","0","0","0","207","187","234","558","477","412"
"17.01.2021 23:00 - 18.01.2021 00:00","0","0","0","259","239","178","524","452","378"
"18.01.2021 00:00 - 18.01.2021 01:00","0","N/A","0","250","N/A","146","470","N/A","372"
"18.01.2021 01:00 - 18.01.2021 02:00","0","N/A","0","252","N/A","163","481","N/A","367"
"18.01.2021 02:00 - 18.01.2021 03:00","0","N/A","0","310","N/A","191","463","N/A","371"
"18.01.2021 03:00 - 18.01.2021 04:00","0","N/A","0","335","N/A","247","440","N/A","331"
"18.01.2021 04:00 - 18.01.2021 05:00","0","N/A","0","373","N/A","330","421","N/A","331"
"18.01.2021 05:00 - 18.01.2021 06:00","0","N/A","0","483","N/A","440","414","N/A","291"
"18.01.2021 06:00 - 18.01.2021 07:00","0","N/A","0","589","N/A","436","479","N/A","290"
"18.01.2021 07:00 - 18.01.2021 08:00","0","N/A","0","686","N/A","527","544","N/A","339"
"18.01.2021 08:00 - 18.01.2021 09:00","1","1","1","750","744","730","639","449","449"
"18.01.2021 09:00 - 18.01.2021 10:00","10","17","16","756","722","634","718","553","535"
"18.01.2021 10:00 - 18.01.2021 11:00","19","31","21","805","721","758","764","607","661"
"18.01.2021 11:00 - 18.01.2021 12:00","24","41","26","858","764","852","821","640","812"
"18.01.2021 12:00 - 18.01.2021 13:00","26","44","41","880","826","905","845","632","977"
"18.01.2021 13:00 - 18.01.2021 14:00","27","41","29","871","781","915","832","688","968"
"18.01.2021 14:00 - 18.01.2021 15:00","23","29","23","793","763","901","683","662","796"
"18.01.2021 15:00 - 18.01.2021 16:00","9","13","10","705","734","699","582","632","701"
"18.01.2021 16:00 - 18.01.2021 17:00","0","1","1","670","720","745","551","624","632"
"18.01.2021 17:00 - 18.01.2021 18:00","0","0","0","586","646","644","520","628","585"
"18.01.2021 18:00 - 18.01.2021 19:00","0","0","0","433","461","388","490","595","572"
"18.01.2021 19:00 - 18.01.2021 20:00","0","0","0","383","327","301","458","519","500"
"18.01.2021 20:00 - 18.01.2021 21:00","0","0","0","450","316","285","451","536","537"
"18.01.2021 21:00 - 18.01.2021 22:00","0","0","0","495","369","281","469","519","691"
"18.01.2021 22:00 - 18.01.2021 23:00","0","0","0","541","474","242","527","534","744"
"18.01.2021 23:00 - 19.01.2021 00:00","0","0","0","543","480","358","581","583","730"
"19.01.2021 00:00 - 19.01.2021 01:00","0","N/A","0","381","N/A","478","569","N/A","738"
"19.01.2021 01:00 - 19.01.2021 02:00","0","N/A","0","372","N/A","544","600","N/A","773"
"19.01.2021 02:00 - 19.01.2021 03:00","0","N/A","0","459","N/A","723","652","N/A","792"
"19.01.2021 03:00 - 19.01.2021 04:00","0","N/A","0","495","N/A","751","676","N/A","841"
"19.01.2021 04:00 - 19.01.2021 05:00","0","N/A","0","519","N/A","580","659","N/A","946"
"19.01.2021 05:00 - 19.01.2021 06:00","0","N/A","0","523","N/A","673","620","N/A","904"
"19.01.2021 06:00 - 19.01.2021 07:00","0","N/A","0","517","N/A","530","632","N/A","929"
"19.01.2021 07:00 - 19.01.2021 08:00","0","N/A","0","518","N/A","420","618","N/A","859"
"19.01.2021 08:00 - 19.01.2021 09:00","0","1","1","464","245","250","609","825","825"
"19.01.2021 09:00 - 19.01.2021 10:00","8","9","11","420","260","293","581","736","801"
"19.01.2021 10:00 - 19.01.2021 11:00","19","18","11","410","318","280","556","676","621"
"19.01.2021 11:00 - 19.01.2021 12:00","27","23","31","332","308","271","531","603","471"
"19.01.2021 12:00 - 19.01.2021 13:00","28","24","48","269","293","288","450","511","307"
"19.01.2021 13:00 - 19.01.2021 14:00","21","22","31","226","269","279","405","438","199"
"19.01.2021 14:00 - 19.01.2021 15:00","14","18","30","217","246","289","327","371","121"
"19.01.2021 15:00 - 19.01.2021 16:00","6","8","10","196","218","160","264","327","80"
"19.01.2021 16:00 - 19.01.2021 17:00","0","0","0","172","207","175","237","292","35"
"19.01.2021 17:00 - 19.01.2021 18:00","0","0","0","136","180","155","218","278","53"
"19.01.2021 18:00 - 19.01.2021 19:00","0","0","0","112","156","137","196","243","56"
"19.01.2021 19:00 - 19.01.2021 20:00","0","0","0","137","170","85","176","189","87"
"19.01.2021 20:00 - 19.01.2021 21:00","0","0","0","114","163","38","164","183","114"
"19.01.2021 21:00 - 19.01.2021 22:00","0","0","0","81","144","107","164","201","132"
"19.01.2021 22:00 - 19.01.2021 23:00","0","0","0","100","195","184","197","255","191"
"19.01.2021 23:00 - 20.01.2021 00:00","0","0","0","258","271","174","296","375","316"
"20.01.2021 00:00 - 20.01.2021 01:00","0","N/A","0","410","N/A","281","485","N/A","498"
"20.01.2021 01:00 - 20.01.2021 02:00","0","N/A","0","573","N/A","717","691","N/A","731"
"20.01.2021 02:00 - 20.01.2021 03:00","0","N/A","0","676","N/A","732","984","N/A","1013"
"20.01.2021 03:00 - 20.01.2021 04:00","0","N/A","0","710","N/A","839","1251","N/A","1293"
"20.01.2021 04:00 - 20.01.2021 05:00","0","N/A","0","801","N/A","913","1421","N/A","1739"
"20.01.2021 05:00 - 20.01.2021 06:00","0","N/A","0","865","N/A","968","1523","N/A","1606"
"20.01.2021 06:00 - 20.01.2021 07:00","0","N/A","0","901","N/A","974","1769","N/A","1248"
"20.01.2021 07:00 - 20.01.2021 08:00","0","N/A","0","944","N/A","906","1880","N/A","1319"
"20.01.2021 08:00 - 20.01.2021 09:00","0","0","0","925","1113","1116","1909","1620","1620"
"20.01.2021 09:00 - 20.01.2021 10:00","5","5","5","910","1098","1080","1877","2117","1617"
"20.01.2021 10:00 - 20.01.2021 11:00","14","14","8","944","1114","1115","1900","2114","1592"
"20.01.2021 11:00 - 20.01.2021 12:00","20","20","12","903","1073","1089","2000","2135","1837"
"20.01.2021 12:00 - 20.01.2021 13:00","22","22","15","893","1036","1092","1973","2099","1775"
"20.01.2021 13:00 - 20.01.2021 14:00","20","20","15","909","1062","1119","2011","2119","1915"
"20.01.2021 14:00 - 20.01.2021 15:00","15","15","13","975","1089","1131","2005","2124","1769"
"20.01.2021 15:00 - 20.01.2021 16:00","6","6","5","985","1074","1106","2014","2100","2357"
"20.01.2021 16:00 - 20.01.2021 17:00","0","0","0","977","1103","1115","2080","2158","1865"
"20.01.2021 17:00 - 20.01.2021 18:00","0","0","0","922","1099","1079","2171","2221","1960"
"20.01.2021 18:00 - 20.01.2021 19:00","0","0","0","930","1074","1079","2113","2129","1747"
"20.01.2021 19:00 - 20.01.2021 20:00","0","0","0","891","1001","1066","1991","1986","1553"
"20.01.2021 20:00 - 20.01.2021 21:00","0","0","0","965","995","1090","1955","2079","1621"
"20.01.2021 21:00 - 20.01.2021 22:00","0","0","0","996","1001","1056","1964","2090","2028"
"20.01.2021 22:00 - 20.01.2021 23:00","0","0","0","951","994","1059","2031","2113","2014"
"20.01.2021 23:00 - 21.01.2021 00:00","0","0","0","857","975","1106","2120","2170","2143"
"21.01.2021 00:00 - 21.01.2021 01:00","0","N/A","0","1015","N/A","1081","2246","N/A","2084"
"21.01.2021 01:00 - 21.01.2021 02:00","0","N/A","0","1016","N/A","1103","2261","N/A","2059"
"21.01.2021 02:00 - 21.01.2021 03:00","0","N/A","0","1038","N/A","1036","2261","N/A","1902"
"21.01.2021 03:00 - 21.01.2021 04:00","0","N/A","0","1011","N/A","1109","2213","N/A","1770"
"21.01.2021 04:00 - 21.01.2021 05:00","0","N/A","0","1001","N/A","844","2149","N/A","1835"
"21.01.2021 05:00 - 21.01.2021 06:00","0","N/A","0","918","N/A","617","2067","N/A","1933"
"21.01.2021 06:00 - 21.01.2021 07:00","0","N/A","0","841","N/A","1074","2326","N/A","2492"
"21.01.2021 07:00 - 21.01.2021 08:00","0","N/A","0","832","N/A","1074","2541","N/A","2248"
"21.01.2021 08:00 - 21.01.2021 09:00","1","1","1","796","1040","1038","2666","1754","1754"
"21.01.2021 09:00 - 21.01.2021 10:00","8","10","8","721","951","994","2645","2795","2507"
"21.01.2021 10:00 - 21.01.2021 11:00","34","45","32","725","904","931","2668","2757","2322"
"21.01.2021 11:00 - 21.01.2021 12:00","76","93","120","690","889","995","2751","2733","2281"
"21.01.2021 12:00 - 21.01.2021 13:00","90","110","144","688","925","990","2660","2646","2078"
"21.01.2021 13:00 - 21.01.2021 14:00","79","95","129","666","898","963","2641","2632","1933"
"21.01.2021 14:00 - 21.01.2021 15:00","50","59","77","664","879","1011","2608","2617","1899"
"21.01.2021 15:00 - 21.01.2021 16:00","22","23","27","682","869","1019","2618","2591","1861"
"21.01.2021 16:00 - 21.01.2021 17:00","2","2","4","716","882","1016","2640","2643","1951"
"21.01.2021 17:00 - 21.01.2021 18:00","0","0","0","705","866","972","2754","2743","1936"
"21.01.2021 18:00 - 21.01.2021 19:00","0","0","0","712","816","932","2724","2649","1912"
"21.01.2021 19:00 - 21.01.2021 20:00","0","0","0","700","754","905","2577","2525","2087"
"21.01.2021 20:00 - 21.01.2021 21:00","0","0","0","723","754","1020","2521","2640","2172"
"21.01.2021 21:00 - 21.01.2021 22:00","0","0","0","738","752","1049","2533","2654","2329"
"21.01.2021 22:00 - 21.01.2021 23:00","0","0","0","755","747","1050","2615","2697","2119"
"21.01.2021 23:00 - 22.01.2021 00:00","0","0","0","756","763","1028","2667","2732","1958"
"22.01.2021 00:00 - 22.01.2021 01:00","0","N/A","0","975","N/A","1108","2664","N/A","2261"
"22.01.2021 01:00 - 22.01.2021 02:00","0","N/A","0","974","N/A","1090","2579","N/A","1857"
